"Unique_ID","Name_Detailed","Division","Nationality","Height","Age","Preferred_Foot","National_Team","Agility","Kicking","Jumping_Reach","Heading","Finishing","Dribbling","Balance","Anticipation","Aerial_Reach","Acceleration","One_On_Ones","Tackling","Stamina","Pace","Passing","Positioning","Strength","Vision","Scout_recommendation","Player_Status_Information_General","Continente","Preferred_Foot_dummy","National_Team_dummy","Europa","5_grandes_ligas"
2000264596,"Ljubo Puljić","Bundesliga","CRO",74,16,"Left","U21",8,2,15,12,6,8,12,9,2,11,2,12,9,12,11,12,13,10,"- -  -","Yth","Europa",1,1,1,1
2000177913,"Shaqueel van Persie","Eredivisie","NED",73,16,"Left","U19",10,2,14,13,11,13,9,9,2,13,3,6,13,12,12,4,8,10,"- -  -","","Europa",1,1,1,0
2000008659,"Richie Omorowa","Eredivisie","SWE",71,19,"Right","U20",13,3,10,9,9,12,11,7,2,14,3,6,11,14,10,6,9,7,"- -  -","","Europa",0,1,1,0
2000221876,"Winsley Boteli","Bundesliga","SUI",72,17,"Right","U21",12,3,11,9,12,11,11,11,3,12,2,3,10,12,9,3,12,8,"- -  -","","Europa",0,1,1,1
2000054506,"Jordan Zirkzee","Bundesliga","NED",63,18,"Right","",13,2,1,5,12,10,8,5,2,14,3,8,7,12,11,5,1,6,"- -  -","Wnt","Europa",0,0,1,1
2000083077,"Yang Hyunjun","cinch Premiership","KOR",70,21,"Right","U23",13,1,7,8,9,14,12,13,2,13,2,10,12,12,12,10,7,11,"- -  -","","Asia",0,1,0,0
2000084750,"Seán Grehan","English Premier Division","IRL",71,19,"Right","",8,3,12,11,5,7,10,10,3,10,2,12,12,11,11,12,11,10,"- -  -","Trn","Europa",0,0,1,1
2000241821,"Max Schmitt","Bundesliga","GER",74,17,"Right","",12,11,16,6,3,2,11,8,12,8,12,1,8,8,10,12,10,8,"- -  -","","Europa",0,0,1,1
2000242566,"Ayoub Chaikhoun","Bundesliga","MAR",71,17,"Right","",14,2,10,7,11,9,8,10,3,10,2,6,7,14,13,7,6,14,"- -  -","","Africa",0,0,0,1
2000179623,"Dies Janse","Eredivisie","NED",77,17,"Left","U19",9,3,15,15,6,6,11,10,2,13,1,8,6,11,11,12,7,11,"- -  -","","Europa",1,1,1,0
37088233,"Quincy Hoeve","Eredivisie","BOE",75,20,"Right","Main",12,1,14,13,13,12,5,9,3,13,4,5,10,11,6,9,10,7,"- -  -","Wnt","Otros",0,1,0,0
2000194086,"Albion Jahaj","Bundesliga","GER",72,18,"Right","",12,3,10,6,10,8,7,4,1,13,3,5,9,13,13,6,4,13,"- -  -","","Europa",0,0,1,1
2000085150,"Cole Campbell","Bundesliga","ISL",64,17,"Left","U21",13,2,2,8,5,13,8,7,2,13,1,8,13,13,11,6,1,11,"- -  -","","Otros",1,1,0,1
2000311586,"Maurice Spahn","Bundesliga","GER",71,16,"Right","",14,1,10,8,6,7,8,10,1,10,2,11,12,11,8,9,5,7,"- -  -","Yth","Europa",0,0,1,1
2000241599,"Duran Şahin","Portuguese Premier League","TUR",71,18,"Right","U19",10,2,5,13,4,1,7,9,1,9,3,13,5,12,7,13,6,3,"- -  -","","Europa",0,1,1,0
2000102428,"David Widlarz","Bundesliga","POL",69,18,"Left","U21",14,2,6,7,10,13,8,7,2,14,3,5,5,14,12,7,5,8,"- -  -","","Europa",1,1,1,1
2000311591,"Melvin Onos","Bundesliga","GER",72,17,"Right","",7,1,6,7,13,9,8,10,1,11,2,10,8,10,13,7,6,12,"- -  -","Yth","Europa",0,0,1,1
2000242563,"Tamiou Kpebane","Bundesliga","GER",74,17,"Right","",13,3,10,12,1,1,7,7,3,13,1,13,4,11,7,12,6,6,"- -  -","Wnt","Europa",0,0,1,1
2000104813,"Filip Milojević","Bundesliga","AUT",75,18,"Right","U21",10,3,14,13,6,3,8,13,3,8,2,13,10,10,9,13,9,9,"- -  -","","Europa",0,1,1,1
2000242575,"Talha Catkaya","Bundesliga","GER",71,17,"Left","",13,3,9,8,3,3,7,11,1,10,1,13,6,13,7,13,7,3,"- -  -","Yth","Europa",1,0,1,1
2000212734,"Anas Alaoui","Bundesliga","MAR",74,17,"Right","",9,1,13,13,13,10,5,8,1,13,1,3,11,12,7,4,6,4,"- -  -","","Africa",0,0,0,1
2000182180,"Robin Lisewski","Bundesliga","POL",77,17,"Right","",10,10,13,1,1,1,6,7,14,11,12,3,1,11,12,10,5,5,"- -  -","Yth","Europa",0,0,1,1
2000257378,"Joshua Jong Estrada","Bundesliga","GER",72,17,"Left","",12,4,12,5,4,8,8,10,2,15,3,10,7,14,10,9,7,10,"- -  -","","Europa",1,0,1,1
2000241833,"Michael Scott","Bundesliga","GER",72,17,"Right","",14,3,10,7,9,7,5,9,2,12,3,8,13,12,14,4,4,9,"- -  -","","Europa",0,0,1,1
29087703,"Conor Wilkinson","cinch Premiership","IRL",75,28,"Left","",11,3,14,8,12,12,14,9,2,11,2,8,10,11,8,4,12,8,"- -  -","Inj","Europa",1,0,1,0
2000169765,"William Rashidi","Bundesliga","SWE",67,17,"Right","U19",12,3,8,9,3,8,11,9,3,14,1,9,9,14,8,8,11,8,"- -  -","","Europa",0,1,1,1
2000102517,"Daniel Lang","Bundesliga","GER",73,18,"Left","",14,2,12,9,6,4,5,9,1,13,1,13,8,15,5,10,7,10,"- -  -","","Europa",1,0,1,1
2000180875,"Elijas Aslanidis","Bundesliga","GER",70,17,"Right","",12,1,8,6,11,12,8,7,1,12,1,6,9,12,12,6,7,12,"- -  -","","Europa",0,0,1,1
2000140946,"Kaden Rodney","English Premier Division","ENG",73,18,"Right","",11,1,10,9,6,8,10,9,3,12,2,9,13,13,10,11,10,10,"- -  -","Inj","Europa",0,0,1,1
83313829,"José Müller","Portuguese Premier League","POR",76,20,"Right","",11,1,13,13,7,9,11,11,2,11,2,12,12,13,9,10,13,8,"- -  -","Wnt","Europa",0,0,1,0
49047844,"Nathan Gassama","Russian Premier League","FRA",76,22,"Left","",11,3,16,12,6,9,12,12,2,11,4,13,13,12,11,10,13,11,"- -  -","","Europa",1,0,1,0
2000091232,"Igor Dmitriev","Russian Premier League","RUS",72,19,"Left","",11,1,10,10,8,10,10,9,2,13,2,7,10,14,9,10,9,9,"- -  -","Loa","Europa",1,0,1,0
98038181,"Léo Seydoux","Jupiler Pro League","SUI",69,25,"Right","",12,3,6,9,4,10,9,12,3,13,2,12,13,13,10,12,7,8,"- -  -","Trn","Europa",0,0,1,0
2000212735,"Enes Yılmaz","Bundesliga","GER",70,18,"Right","",12,3,8,4,10,9,5,7,1,14,2,6,7,14,10,8,5,10,"- -  -","Trn","Europa",0,0,1,1
2000259412,"Adin Ličina","Bundesliga","GER",71,16,"Left","",13,3,8,6,10,13,10,8,3,12,3,7,10,12,12,7,7,13,"- -  -","Yth","Europa",1,0,1,1
2000212730,"Junior Awusi","Bundesliga","ESP",68,17,"Right","",14,2,2,12,12,14,8,8,2,14,1,6,7,14,11,6,6,9,"- -  -","","Europa",0,0,1,1
2000309942,"Jaden Rodtnick","Bundesliga","GER",72,17,"Right","",12,13,10,1,3,3,3,9,13,12,6,1,3,10,7,6,6,6,"- -  -","Yth","Europa",0,0,1,1
2000252803,"Dillon Berko","Bundesliga","GER",73,17,"Right","",13,1,13,11,3,8,9,9,2,13,2,11,14,10,10,6,6,9,"- -  -","","Europa",0,0,1,1
37079133,"Sem Valk","Eredivisie","NED",77,21,"Right","",10,3,15,10,6,4,13,14,3,7,1,10,11,11,11,14,8,7,"- -  -","Wnt","Europa",0,0,1,0
2000241822,"Maher Darwich","Bundesliga","GER",74,17,"Right","",9,2,13,14,4,4,8,7,1,8,1,14,6,8,8,14,6,7,"- -  -","","Europa",0,0,1,1
2000311588,"Rafail Savvidis","Bundesliga","GRE",72,17,"Right","",13,3,5,6,11,13,7,4,3,13,3,3,7,13,10,5,4,9,"- -  -","Yth","Europa",0,0,1,1
2000109240,"Dean Huijsen","Italian Serie A","NED",77,18,"Right","U21",12,2,15,14,8,7,12,13,4,12,2,14,13,12,12,12,13,12,"- -  -","Trn","Europa",0,1,1,1
2000311598,"Benjamin Lade","Bundesliga","GER",73,17,"Right","",8,8,7,1,1,1,7,11,12,10,8,1,1,11,10,12,5,5,"- -  -","Yth","Europa",0,0,1,1
2000311601,"Blessing Makanda","Bundesliga","GER",72,17,"Right","",11,3,9,4,11,14,4,6,3,14,1,8,12,10,6,4,5,12,"- -  -","Yth","Europa",0,0,1,1
2000259413,"Kilian Sauck","Bundesliga","GER",69,16,"Right","",14,4,6,4,9,15,8,8,3,13,3,7,9,11,12,7,7,12,"- -  -","Yth","Europa",0,0,1,1
2000311977,"Levis Asanji","Bundesliga","GER",76,17,"Right","",12,3,12,12,13,13,7,9,3,10,2,3,6,13,7,6,6,6,"- -  -","Yth","Europa",0,0,1,1
2000241827,"Max Mergner","Bundesliga","GER",73,17,"Right","",11,2,11,7,4,7,9,9,3,13,3,12,8,14,12,11,8,9,"- -  -","Yth","Europa",0,0,1,1
2000196853,"Florian Dimmer","Bundesliga","GER",75,18,"Right","",13,11,15,5,1,2,11,8,13,8,12,1,8,8,9,12,10,8,"- -  -","Wnt","Europa",0,0,1,1
2000307598,"Lukas Da Cruz","Jupiler Pro League","POR",66,17,"Right","",13,1,4,7,10,13,8,8,3,13,3,7,8,13,13,6,1,8,"- -  -","","Europa",0,0,1,0
2000209904,"Bruno Ogbus","Bundesliga","SUI",71,17,"Right","U21",14,2,6,13,8,9,8,11,2,11,4,12,6,13,9,11,7,9,"- -  -","","Europa",0,1,1,1
2000241968,"Lenny Hennig","Bundesliga","GER",76,17,"Right","",11,1,14,9,3,1,8,8,1,12,2,13,5,9,5,12,11,5,"- -  -","","Europa",0,0,1,1
51052563,"Antonio Portales","cinch Premiership","MEX",72,27,"Right","",13,1,11,11,12,8,12,11,3,13,3,13,11,10,7,12,11,8,"- -  -","","Norteamerica",0,0,0,0
2000046674,"Luc Netten","Eredivisie","NED",73,19,"Right","",11,3,13,12,6,5,13,10,2,10,3,16,12,11,12,11,10,11,"- -  -","Trn","Europa",0,0,1,0
2000047203,"Michael Ndiweni","English Premier Division","ENG",68,19,"Right","",6,3,4,11,10,11,10,13,1,15,1,9,9,15,5,9,10,13,"- -  -","Trn","Europa",0,0,1,1
2000194088,"Tim Schleinitz","Bundesliga","GER",70,18,"Right","",13,3,7,6,5,4,7,12,2,13,2,13,6,13,9,12,6,13,"- -  -","","Europa",0,0,1,1
2000047218,"Taylor Foran","English Premier Division","ENG",75,19,"Right","",7,2,13,12,6,7,12,11,2,10,3,12,12,9,7,10,13,6,"- -  -","","Europa",0,0,1,1
2000241828,"Kurt Rüger","Bundesliga","GER",72,17,"Right","",13,3,11,10,8,8,7,7,3,13,1,11,9,13,11,7,6,12,"- -  -","","Europa",0,0,1,1
2000048057,"Jack Wells-Morrison","English Premier Division","ENG",72,19,"Left","",10,1,10,8,8,9,10,10,2,12,3,8,12,11,13,9,9,10,"- -  -","","Europa",1,0,1,1
2000240974,"Farid Alfa-Ruprecht","English Premier Division","GER",71,17,"Right","",12,3,9,2,9,14,10,7,3,11,1,8,9,11,12,7,4,11,"- -  -","","Europa",0,0,1,1
2000049214,"Oakley Cannonier","English Premier Division","ENG",67,19,"Right","",13,3,5,14,13,9,8,11,1,14,1,4,9,13,9,8,4,4,"- -  -","Wnt","Europa",0,0,1,1
2000049217,"Melkamu Frauendorf","English Premier Division","GER",70,19,"Right","",8,3,8,7,9,9,6,6,2,13,2,7,12,13,10,5,8,9,"- -  -","","Europa",0,0,1,1
2000049218,"Lee Jonas","English Premier Division","ENG",70,19,"Right","",12,1,8,12,7,8,11,9,1,11,1,16,11,12,11,12,7,7,"- -  -","","Europa",0,0,1,1
2000228589,"Marley Cruz","Eredivisie","NED",67,17,"Right","",13,2,6,9,11,13,9,9,1,14,3,4,8,14,10,5,6,10,"- -  -","","Europa",0,0,1,0
2000228176,"Diego Kochen","Spanish First Division","USA",74,17,"Right","U20",12,10,13,7,1,2,10,10,11,11,11,1,8,9,11,11,9,10,"- -  -","","Norteamerica",0,1,0,1
2000101281,"Tomas Galvez","English Premier Division","FIN",68,18,"Left","",14,2,2,4,6,7,14,9,3,13,3,13,13,11,9,8,5,12,"- -  -","","Otros",1,0,0,1
2000225711,"Emilio Lawrence","English Premier Division","SCO",69,17,"Right","U19",13,3,3,6,11,12,7,7,1,10,2,7,9,11,10,6,5,8,"- -  -","","Europa",0,1,1,1
2000225029,"Luc de Fougerolles","English Premier Division","CAN",71,17,"Right","",13,2,9,7,4,11,12,10,1,14,1,10,10,12,10,7,9,10,"- -  -","","Norteamerica",0,0,0,1
2000222768,"Zach Abbott","English Premier Division","ENG",73,17,"Right","U19",9,1,11,11,7,4,9,11,4,12,2,11,12,12,10,16,10,5,"- -  -","","Europa",0,1,1,1
2000054209,"Dante Cassanova","English Premier Division","ENG",71,19,"Right","",7,3,12,8,4,9,9,10,3,10,1,13,10,10,13,12,5,10,"- -  -","","Europa",0,0,1,1
30031156,"Danny Lloyd","cinch Premiership","ENG",67,31,"Left","",10,1,6,6,11,12,10,9,3,12,3,6,9,11,11,5,9,11,"- -  -","Frt","Europa",1,0,1,0
2000217184,"Asier Hierro","Spanish First Division","ESP",71,18,"Right","U19",12,1,5,13,13,13,4,11,2,13,1,4,13,13,8,8,10,8,"- -  -","","Europa",0,1,1,1
49046354,"Nikoloz Kutateladze","Russian Premier League","RUS",72,22,"Right","",12,3,11,15,10,9,9,12,2,12,2,5,12,13,9,8,8,7,"- -  -","Loa","Europa",0,0,1,0
2000109683,"Nathan Fraser","English Premier Division","ENG",73,18,"Right","",12,1,9,8,12,12,8,8,3,10,3,7,6,13,8,7,11,8,"- -  -","Wnt","Europa",0,0,1,1
48044559,"Garissone Innocent","Jupiler Pro League","HAI",76,23,"Right","Main",12,14,14,1,3,1,9,12,12,10,11,1,4,11,10,8,13,8,"- -  -","IPR","Otros",0,1,0,0
2000062433,"Andréa Librici","Jupiler Pro League","BEL",71,18,"Left","",10,1,9,9,10,9,9,11,2,13,3,9,14,13,12,9,6,8,"- -  -","Trn","Europa",1,0,1,0
2000194079,"Leonit Ibrahimi","Bundesliga","KOS",75,18,"Right","",9,1,10,6,11,6,7,8,2,13,1,8,13,12,7,7,5,7,"- -  -","","Europa",0,0,1,1
2000109167,"Esapa Osong","English Premier Division","ENG",72,18,"Right","",8,1,7,7,11,9,9,11,3,12,4,5,10,14,10,11,9,10,"- -  -","Wnt","Europa",0,0,1,1
2000213825,"David Leal Costa","Bundesliga","POR",71,17,"Right","",12,1,8,6,8,13,8,7,1,13,2,7,9,13,10,7,7,10,"- -  -","","Europa",0,0,1,1
43619409,"Kristian Šekularac","English Premier Division","SUI",73,19,"Right","U21",11,3,9,7,9,11,5,9,2,14,2,9,5,14,13,5,5,8,"- -  -","","Europa",0,1,1,1
43616542,"Stiven Shpendi","Italian Serie A","ALB",71,20,"Right","Main",14,2,13,9,12,11,11,12,1,13,1,5,11,13,12,9,9,12,"- -  -","Trn","Europa",0,1,1,1
2000211225,"Dominic Sadi","English Premier Division","ENG",69,20,"Right","",12,3,3,4,11,6,6,7,3,13,1,8,8,13,12,7,4,10,"- -  -","","Europa",0,0,1,1
2000073225,"Alemão","Portuguese Premier League","BRA",76,21,"Right","",9,2,17,14,7,5,12,14,2,13,2,13,11,12,10,12,13,10,"- -  -","","Sudamerica",0,0,0,0
2000074554,"Josh Keeley","English Premier Division","IRL",72,20,"Right","U21",11,12,10,7,2,2,11,9,11,12,11,2,12,12,9,9,10,9,"- -  -","Trn","Europa",0,1,1,1
36152938,"Aventis Aventisian","Eredivisie","GRE",68,21,"Left","U21",12,3,7,8,6,8,10,12,4,12,4,9,12,12,11,10,8,10,"- -  -","","Europa",1,1,1,0
2000193526,"Elias Lenz","Bundesliga","GER",74,18,"Right","",14,1,13,12,8,3,8,9,3,8,2,14,8,12,14,9,7,8,"- -  -","Wnt","Europa",0,0,1,1
43461798,"Hubert Idasiak","Italian Serie A","POL",73,21,"Right","",8,7,11,1,2,3,8,8,9,9,11,2,2,9,9,11,4,7,"- -  -","","Europa",0,0,1,1
2000098260,"Aaron Ciammaglichella","Italian Serie A","ITA",71,18,"Right","U19",11,3,9,9,7,10,10,15,1,11,1,13,10,11,12,10,10,11,"- -  -","Yth","Europa",0,1,1,1
2000077634,"Justin Devenny","English Premier Division","NIR",72,19,"Left","",9,3,11,8,8,8,10,11,4,10,1,10,10,10,12,11,10,10,"- -  -","","Europa",1,0,1,1
43425143,"Denis Franchi","English Premier Division","ITA",74,20,"Right","",10,11,14,1,2,1,9,12,13,10,10,1,2,7,14,11,12,8,"- -  -","Trn","Europa",0,0,1,1
2000108692,"Richard Olise","English Premier Division","ENG",67,19,"Right","",11,2,7,9,7,8,7,8,2,15,3,7,13,14,7,6,7,11,"- -  -","Una","Europa",0,0,1,1
2000108690,"Brodi Hughes","English Premier Division","ENG",72,18,"Right","",8,2,9,8,6,7,8,7,2,15,3,8,10,14,8,9,8,7,"- -  -","","Europa",0,0,1,1
2000108578,"Antoine Joujou","Ligue 1 Uber Eats","FRA",74,20,"Right","",14,3,11,9,13,15,13,9,2,13,2,4,15,14,12,11,14,10,"- -  -","","Europa",0,0,1,0
2000199951,"Jasper Hartog","Eredivisie","NED",69,17,"Right","U19",13,3,5,4,9,12,12,11,4,14,1,2,6,13,10,3,7,11,"- -  -","","Europa",0,1,1,0
2000196492,"Marlon Ubani","Bundesliga","GER",72,18,"Right","",14,2,8,5,9,9,14,7,2,12,2,9,13,13,7,8,4,9,"- -  -","","Europa",0,0,1,1
2000108376,"Isaac Mabaya","English Premier Division","ENG",72,18,"Right","",6,1,7,7,8,6,13,9,1,12,1,9,14,15,9,6,12,9,"- -  -","","Europa",0,0,1,1
29189393,"George Shelvey","English Premier Division","ENG",77,22,"Right","",10,11,12,12,1,3,11,11,11,10,9,1,12,11,10,10,12,6,"- -  -","Trn","Europa",0,0,1,1
2000290980,"Flavjo Hoxha","Bundesliga","LUX",70,16,"Right","",10,2,8,7,13,14,4,7,2,10,1,5,7,12,12,7,6,10,"- -  -","Yth","Europa",0,0,1,1
43390125,"Luca Belardinelli","Italian Serie A","ITA",75,22,"Right","",12,2,12,12,10,12,12,12,2,11,1,12,11,11,12,10,11,12,"- -  -","","Europa",0,0,1,1
29139895,"Ryan Leak","cinch Premiership","WAL",75,25,"Left","",9,2,13,12,8,6,13,11,1,8,3,12,11,10,10,11,13,9,"- -  -","","Europa",1,0,1,0
58135756,"Tigran Avanesyan","Russian Premier League","RUS",72,21,"Right","",9,3,10,9,5,7,11,13,1,9,3,11,15,9,12,11,10,9,"- -  -","Loa","Europa",0,0,1,0
2000108358,"Calum Scanlon","English Premier Division","ENG",71,18,"Left","",15,4,5,8,8,10,11,6,2,14,2,10,10,14,8,3,9,7,"- -  -","Wnt","Europa",1,0,1,1
29087448,"Tom King","English Premier Division","WAL",76,28,"Right","",12,15,15,3,3,3,15,8,15,8,10,4,12,7,5,7,16,8,"- -  -","","Europa",0,0,1,1
29074424,"Chris Kane","cinch Premiership","SCO",71,29,"Right","",12,3,12,10,10,10,12,10,2,13,1,7,12,13,10,10,14,10,"- -  -","Trn","Europa",0,0,1,0
28128054,"Dylan Stephenson","English Premier Division","ENG",69,20,"Right","",7,1,10,10,12,10,8,8,1,14,1,6,12,14,8,10,9,6,"- -  -","Trn","Europa",0,0,1,1
2000197961,"Joe Johnson","English Premier Division","ENG",71,17,"Left","",11,4,12,9,6,10,11,9,2,12,1,10,12,12,8,9,11,8,"- -  -","","Europa",1,0,1,1
2000169850,"Alfie Bavidge","cinch Premiership","SCO",70,17,"Right","U19",12,1,3,13,12,10,3,9,1,14,3,4,11,14,7,5,7,3,"- -  -","Trn","Europa",0,1,1,0
28128024,"Jack Wadham","English Premier Division","ENG",70,20,"Right","",10,1,6,8,7,3,4,11,1,13,3,14,6,12,10,13,7,11,"- -  -","Trn","Europa",0,0,1,1
28127221,"Mateo Mejía","English Premier Division","COL",73,20,"Right","",12,1,13,7,13,11,9,9,3,14,2,3,11,15,9,2,9,5,"- -  -","Trn","Sudamerica",0,0,0,1
2000194997,"Adrian Doci","Bundesliga","GER",68,18,"Left","",12,3,8,5,10,9,7,9,2,10,3,8,7,10,12,6,5,15,"- -  -","","Europa",1,0,1,1
28127163,"Thomas Hill","English Premier Division","WAL",73,20,"Right","",8,1,11,9,10,8,10,11,1,11,3,11,13,12,9,9,9,9,"- -  -","","Europa",0,0,1,1
2000107081,"Ayrton Hennaux","Italian Serie A","BEL",74,18,"Right","U19",13,9,12,1,1,1,3,7,10,9,8,1,1,9,8,12,4,7,"- -  -","","Europa",0,1,1,1
28127116,"Tyler Onyango","English Premier Division","ENG",75,20,"Right","",6,1,15,10,9,7,12,11,4,15,2,11,14,11,10,8,12,10,"- -  -","Wnt","Europa",0,0,1,1
28124421,"Lewis Richardson","English Premier Division","ENG",70,20,"Right","",12,3,7,7,12,10,9,10,1,15,4,5,9,14,7,7,7,11,"- -  -","Wnt","Europa",0,0,1,1
28122933,"Cameron Plain","English Premier Division","ENG",73,21,"Right","",15,8,9,1,3,1,8,9,13,13,7,1,3,13,7,11,6,7,"- -  -","","Europa",0,0,1,1
2000184652,"Tommaso Ravaglioli","Italian Serie A","ITA",69,17,"Right","U19",11,1,7,6,12,11,14,11,3,12,3,3,11,12,9,3,9,9,"- -  -","Yth","Europa",0,1,1,1
2000084238,"Eric Pimentel","Portuguese Premier League","BRA",76,20,"Right","",10,3,12,12,5,10,9,10,3,11,1,11,10,12,9,11,11,9,"- -  -","","Sudamerica",0,0,0,0
2000185040,"Isaiah Dada-Mascoll","English Premier Division","ENG",75,17,"Right","",9,1,14,9,8,5,8,8,4,13,2,14,7,9,10,7,13,8,"- -  -","","Europa",0,0,1,1
28118046,"Mohammed Sangaré","cinch Premiership","LBR",75,24,"Left","Main",14,3,14,9,11,11,9,11,3,12,3,11,11,12,11,10,12,7,"- -  -","Inj","Otros",1,1,0,0
92069820,"Steve Kroll","Bundesliga","GER",75,26,"Right","",12,9,16,6,3,1,10,10,13,6,11,2,8,7,6,12,14,5,"- -  -","","Europa",0,0,1,1
28101724,"Shamal George","cinch Premiership","ENG",75,25,"Right","",13,10,14,4,1,6,9,11,15,9,13,7,9,9,8,11,11,9,"- -  -","","Europa",0,0,1,0
2000273472,"Kiano Dyer","English Premier Division","ENG",67,16,"Right","",14,1,4,5,4,8,5,13,2,15,1,7,8,12,10,8,4,14,"- -  -","Yth","Europa",0,0,1,1
2000193521,"Tim Köhler","Bundesliga","GER",75,18,"Right","",9,1,14,13,6,6,10,7,2,12,2,15,8,7,9,11,7,7,"- -  -","","Europa",0,0,1,1
21026641,"Miloš Šatara","Russian Premier League","BIH",75,27,"Right","",8,3,14,14,6,4,14,11,1,11,4,13,12,11,8,12,14,6,"- -  -","Inj","Otros",0,0,0,0
58146840,"Igor Shkolik","Russian Premier League","RUS",70,22,"Right","",11,2,8,6,7,8,10,12,2,11,2,8,13,12,12,10,9,12,"- -  -","","Europa",0,0,1,0
19404109,"Davis","Portuguese Premier League","BRA",69,21,"Right","",14,3,4,7,11,13,8,12,2,12,2,7,13,12,12,8,9,8,"- -  -","","Sudamerica",0,0,0,0
19398967,"Daniel Júnior","Russian Premier League","BRA",69,21,"Left","",13,3,8,9,12,13,11,12,2,12,4,7,11,12,12,6,10,12,"- -  -","Trn","Sudamerica",1,0,0,0
2000184217,"Joel Ndala","English Premier Division","ENG",70,17,"Right","",15,2,9,7,10,16,14,8,3,15,2,7,6,15,8,6,4,7,"- -  -","","Europa",0,0,1,1
19380038,"Adson","Ligue 1 Uber Eats","BRA",67,22,"Left","",16,1,6,9,11,14,11,12,2,15,2,10,13,15,13,5,5,12,"- -  -","Trn","Sudamerica",1,0,0,0
2000184227,"Lakyle Samuel","English Premier Division","ENG",69,17,"Right","",10,3,9,12,4,4,11,8,2,8,3,17,8,9,13,17,7,14,"- -  -","","Europa",0,0,1,1
19376885,"Marcelo Pitaluga","English Premier Division","BRA",75,20,"Right","",14,8,12,2,3,1,9,10,12,12,12,1,8,12,7,10,9,8,"- -  -","Trn","Sudamerica",0,0,0,1
19355315,"Igor Formiga","Portuguese Premier League","BRA",70,24,"Right","",14,3,9,6,8,12,7,12,1,14,2,10,13,14,11,10,7,8,"- -  -","Inj","Sudamerica",0,0,0,0
19347266,"Fasson","Russian Premier League","BRA",74,22,"Left","",11,1,13,12,8,10,12,12,1,10,3,13,13,12,12,12,11,12,"- -  -","","Sudamerica",1,0,0,0
2000089897,"Chris Donnell","English Premier Division","AUS",71,19,"Right","U23",8,3,12,7,9,3,9,9,3,6,3,15,8,7,14,9,6,8,"- -  -","Trn","Asia",0,1,0,1
18115748,"Adnane Abid","Jupiler Pro League","BEL",65,20,"Right","",12,2,3,10,11,12,3,10,1,16,3,8,4,16,12,5,4,9,"- -  -","","Europa",0,0,1,0
2000184328,"Dylan Smith","cinch Premiership","SCO",71,17,"Right","",12,1,9,10,4,3,8,13,2,11,2,12,6,11,8,14,9,7,"- -  -","","Europa",0,0,1,0
2000270860,"Mudaser Sadat","Bundesliga","GER",77,16,"Right","",10,1,17,6,12,9,3,7,2,14,3,8,8,11,14,7,7,12,"- -  -","Yth","Europa",0,0,1,1
18111194,"Vic Chambaere","Jupiler Pro League","BEL",75,20,"Right","U21",8,12,12,8,2,2,9,9,11,13,12,2,5,10,9,7,7,5,"- -  -","","Europa",0,1,1,0
18110529,"Xander Blomme","Eredivisie","BEL",68,21,"Right","",10,2,8,7,9,5,12,11,3,10,1,10,13,9,11,14,8,11,"- -  -","","Europa",0,0,1,0
18109931,"Ilias Takidine","Eredivisie","MAR",67,22,"Right","",12,4,5,4,8,14,5,9,2,13,3,5,9,12,12,9,8,7,"- -  -","","Africa",0,0,0,0
93142468,"Casper Nilsson","English Premier Division","SWE",71,19,"Right","",11,3,11,9,6,6,10,8,2,8,1,15,12,13,12,7,7,10,"- -  -","","Europa",0,0,1,1
12094977,"Éric Sanou","Portuguese Premier League","BFA",76,20,"Right","",12,3,11,11,1,1,4,13,3,13,2,13,4,13,5,13,6,7,"- -  -","","Otros",0,0,0,0
222727,"Luke Robinson","cinch Premiership","SCO",69,21,"Left","",12,4,7,8,4,10,10,10,2,12,1,12,12,12,11,9,8,7,"- -  -","","Europa",1,0,1,0
2000263471,"Luis Hauer","Bundesliga","GER",76,16,"Right","",14,10,12,1,1,2,6,6,7,12,9,1,2,10,12,9,6,6,"- -  -","Yth","Europa",0,0,1,1
2000104462,"Max Kucheriavyi","cinch Premiership","UKR",68,21,"Left","",10,3,9,9,11,8,8,11,3,10,1,10,11,11,11,10,9,10,"- -  -","","Europa",1,0,1,0
2000134239,"Víctor Barberà","Jupiler Pro League","ESP",69,19,"Right","",13,1,11,12,13,10,12,9,1,12,2,9,12,13,11,8,11,9,"- -  -","","Europa",0,0,1,0
2000262640,"Akim Kister","Bundesliga","GER",74,16,"Right","",13,2,9,1,7,7,7,10,4,13,2,11,13,13,11,8,5,9,"- -  -","Yth","Europa",0,0,1,1
2000260079,"Eman Kospo","Spanish First Division","SUI",75,16,"Right","",10,3,13,12,6,10,12,11,3,11,1,12,10,11,12,12,11,11,"- -  -","","Europa",0,0,1,1
61039095,"Ross Laidlaw","cinch Premiership","SCO",76,31,"Right","",10,11,16,2,3,2,9,11,15,6,12,3,12,8,6,11,14,6,"- -  -","","Europa",0,0,1,0
2000143279,"Amir Rais","Eredivisie","NED",67,19,"Left","",12,2,2,7,11,13,4,7,2,14,3,9,10,13,11,8,7,11,"- -  -","","Europa",1,0,1,0
37053504,"Mark Spenkelink","Eredivisie","NED",77,26,"Right","",6,8,14,1,1,2,9,10,14,13,9,2,7,14,9,12,7,8,"- -  -","","Europa",0,0,1,0
